old_id,new_id
BBEAR_00000516,PB.269.1
BBEAR_00000517,PB.270.1
BBEAR_00002216,PB.271.1
BBEAR_00000518,PB.271.2
BBEAR_00000519,PB.272.1
BBEAR_00000520,PB.272.2
BBEAR_00000521,PB.272.3
BBEAR_00002217,PB.272.4
BBEAR_00002219,PB.272.5
BBEAR_00002218,PB.272.6
BBEAR_00002220,PB.272.7
BBEAR_00002221,PB.272.8
BBEAR_00002222,PB.272.9
BBEAR_00002223,PB.272.10
BBEAR_00000522,PB.272.11
BBEAR_00002224,PB.272.12
BBEAR_00002225,PB.272.13
BBEAR_00002226,PB.272.14
BBEAR_00002227,PB.272.15
BBEAR_00002228,PB.272.16
BBEAR_00002229,PB.272.17
BBEAR_00002231,PB.272.18
BBEAR_00002232,PB.272.19
BBEAR_00002230,PB.272.20
BBEAR_00000523,PB.272.21
BBEAR_00002233,PB.272.22
BBEAR_00002234,PB.272.23
BBEAR_00002235,PB.272.24
BBEAR_00000524,PB.272.25
BBEAR_00000525,PB.272.26
BBEAR_00000526,PB.272.27
BBEAR_00000527,PB.272.28
BBEAR_00002236,PB.272.29
BBEAR_00002237,PB.272.30
BBEAR_00000528,PB.272.31
BBEAR_00000529,PB.273.1
BBEAR_00002238,PB.274.1
BBEAR_00000531,PB.274.2
BBEAR_00000530,PB.274.3
BBEAR_00002239,PB.274.4
BBEAR_00002240,PB.274.5
BBEAR_00002241,PB.274.6
BBEAR_00002242,PB.274.7
BBEAR_00000532,PB.274.8
BBEAR_00002243,PB.274.9
BBEAR_00002244,PB.274.10
BBEAR_00002245,PB.274.11
BBEAR_00002246,PB.274.12
BBEAR_00002247,PB.274.13
BBEAR_00002248,PB.274.14
BBEAR_00000534,PB.274.15
BBEAR_00000533,PB.274.16
BBEAR_00000535,PB.274.17
BBEAR_00000536,PB.274.18
BBEAR_00000537,PB.275.1
BBEAR_00000538,PB.276.1
BBEAR_00000539,PB.276.2
BBEAR_00000540,PB.276.3
BBEAR_00000541,PB.276.4
BBEAR_00000544,PB.276.5
BBEAR_00000545,PB.276.6
BBEAR_00000543,PB.276.7
BBEAR_00000542,PB.276.8
BBEAR_00000546,PB.276.9
BBEAR_00000547,PB.276.10
BBEAR_00002249,PB.276.11
BBEAR_00000548,PB.276.12
BBEAR_00002250,PB.277.1
BBEAR_00002251,PB.277.2
BBEAR_00002252,PB.277.3
BBEAR_00002253,PB.277.4
BBEAR_00002254,PB.277.5
BBEAR_00002255,PB.277.6
BBEAR_00000549,PB.277.7
BBEAR_00000550,PB.277.8
BBEAR_00002256,PB.277.9
BBEAR_00000551,PB.278.1
BBEAR_00002257,PB.278.2
BBEAR_00002258,PB.278.3
BBEAR_00002259,PB.279.1
BBEAR_00002260,PB.279.2
BBEAR_00002263,PB.279.3
BBEAR_00002262,PB.279.4
BBEAR_00002261,PB.279.5
BBEAR_00000552,PB.279.6
BBEAR_00000553,PB.279.7
BBEAR_00000555,PB.280.1
BBEAR_00000554,PB.280.2
BBEAR_00000556,PB.280.3
BBEAR_00000557,PB.280.4
BBEAR_00002264,PB.280.5
BBEAR_00002265,PB.280.6
BBEAR_00002266,PB.280.7
BBEAR_00000560,PB.281.1
BBEAR_00000561,PB.281.2
BBEAR_00000559,PB.281.3
BBEAR_00000558,PB.281.4
BBEAR_00000562,PB.281.5
BBEAR_00000563,PB.282.1
BBEAR_00000564,PB.283.1
BBEAR_00000566,PB.284.1
BBEAR_00000567,PB.284.2
BBEAR_00002267,PB.284.3
BBEAR_00000565,PB.284.4
BBEAR_00000568,PB.285.1
BBEAR_00000569,PB.285.2
BBEAR_00000570,PB.285.3
BBEAR_00000571,PB.286.1
BBEAR_00000572,PB.286.2
BBEAR_00000573,PB.287.1
BBEAR_00000574,PB.288.1
BBEAR_00000575,PB.289.1
BBEAR_00000576,PB.290.1
BBEAR_00000577,PB.291.1
BBEAR_00002268,PB.292.1
BBEAR_00002269,PB.292.2
BBEAR_00002270,PB.292.3
BBEAR_00002272,PB.292.4
BBEAR_00002271,PB.292.5
BBEAR_00000578,PB.292.6
BBEAR_00000579,PB.292.7
BBEAR_00000580,PB.293.1
BBEAR_00000581,PB.293.2
BBEAR_00000582,PB.294.1
BBEAR_00000583,PB.295.1
BBEAR_00000584,PB.296.1
BBEAR_00000585,PB.297.1
BBEAR_00002273,PB.297.2
BBEAR_00002274,PB.297.3
BBEAR_00002275,PB.297.4
BBEAR_00002276,PB.297.5
BBEAR_00000586,PB.298.1
BBEAR_00002277,PB.298.2
BBEAR_00000587,PB.298.3
BBEAR_00002278,PB.298.4
BBEAR_00000588,PB.298.5
BBEAR_00000589,PB.299.1
BBEAR_00000590,PB.299.2
BBEAR_00000592,PB.299.3
BBEAR_00002279,PB.299.4
BBEAR_00000591,PB.299.5
BBEAR_00002280,PB.299.6
BBEAR_00000593,PB.299.7
BBEAR_00002281,PB.299.8
BBEAR_00002282,PB.299.9
BBEAR_00000594,PB.300.1
BBEAR_00000595,PB.300.2
BBEAR_00000596,PB.300.3
BBEAR_00002283,PB.300.4
BBEAR_00002284,PB.300.5
BBEAR_00002285,PB.300.6
BBEAR_00002288,PB.300.7
BBEAR_00002287,PB.300.8
BBEAR_00002286,PB.300.9
BBEAR_00002289,PB.300.10
BBEAR_00000597,PB.300.11
BBEAR_00002290,PB.300.12
BBEAR_00000598,PB.301.1
BBEAR_00000600,PB.302.1
BBEAR_00000601,PB.302.2
BBEAR_00000602,PB.302.3
BBEAR_00002291,PB.302.4
BBEAR_00002292,PB.302.5
BBEAR_00002293,PB.302.6
BBEAR_00000599,PB.302.7
BBEAR_00002294,PB.302.8
BBEAR_00002295,PB.302.9
BBEAR_00002296,PB.302.10
BBEAR_00002297,PB.302.11
BBEAR_00002298,PB.302.12
BBEAR_00002299,PB.302.13
BBEAR_00002300,PB.302.14
BBEAR_00002301,PB.302.15
BBEAR_00002302,PB.302.16
BBEAR_00002303,PB.302.17
BBEAR_00002304,PB.302.18
BBEAR_00002305,PB.302.19
BBEAR_00002306,PB.302.20
BBEAR_00002307,PB.302.21
BBEAR_00002308,PB.302.22
BBEAR_00002310,PB.302.23
BBEAR_00002309,PB.302.24
BBEAR_00002311,PB.302.25
BBEAR_00002312,PB.302.26
BBEAR_00002313,PB.302.27
BBEAR_00002314,PB.302.28
BBEAR_00000603,PB.302.29
BBEAR_00000604,PB.303.1
BBEAR_00000606,PB.303.2
BBEAR_00000605,PB.303.3
BBEAR_00000608,PB.304.1
BBEAR_00000607,PB.304.2
BBEAR_00000610,PB.304.3
BBEAR_00000609,PB.304.4
BBEAR_00000613,PB.304.5
BBEAR_00000612,PB.304.6
BBEAR_00000611,PB.304.7
BBEAR_00000614,PB.305.1
BBEAR_00000615,PB.306.1
BBEAR_00002315,PB.307.1
BBEAR_00000616,PB.307.2
BBEAR_00000618,PB.308.1
BBEAR_00000617,PB.308.2
BBEAR_00000619,PB.309.1
BBEAR_00000620,PB.310.1
BBEAR_00000621,PB.311.1
BBEAR_00002316,PB.311.2
BBEAR_00002317,PB.311.3
BBEAR_00002318,PB.311.4
BBEAR_00002320,PB.311.5
BBEAR_00002319,PB.311.6
BBEAR_00002321,PB.311.7
BBEAR_00002322,PB.311.8
BBEAR_00002323,PB.311.9
BBEAR_00002324,PB.311.10
BBEAR_00002325,PB.311.11
BBEAR_00002326,PB.311.12
BBEAR_00002327,PB.311.13
BBEAR_00002328,PB.311.14
BBEAR_00002329,PB.311.15
BBEAR_00002330,PB.311.16
BBEAR_00000622,PB.312.1
BBEAR_00000623,PB.313.1
BBEAR_00000624,PB.313.2
BBEAR_00000625,PB.313.3
BBEAR_00000626,PB.313.4
BBEAR_00000627,PB.314.1
BBEAR_00000628,PB.315.1
BBEAR_00000629,PB.316.1
BBEAR_00002331,PB.316.2
BBEAR_00002332,PB.316.3
BBEAR_00002333,PB.316.4
BBEAR_00002334,PB.316.5
BBEAR_00002335,PB.316.6
BBEAR_00000630,PB.316.7
BBEAR_00000631,PB.316.8
BBEAR_00000632,PB.316.9
BBEAR_00000635,PB.317.1
BBEAR_00000637,PB.317.2
BBEAR_00000636,PB.317.3
BBEAR_00000634,PB.317.4
BBEAR_00000633,PB.317.5
BBEAR_00000638,PB.317.6
BBEAR_00000639,PB.317.7
BBEAR_00000640,PB.318.1
BBEAR_00000641,PB.319.1
BBEAR_00000642,PB.320.1
BBEAR_00002336,PB.320.2
BBEAR_00000643,PB.321.1
BBEAR_00000644,PB.322.1
BBEAR_00002337,PB.323.1
BBEAR_00002338,PB.323.2
BBEAR_00000645,PB.323.3
BBEAR_00000646,PB.324.1
BBEAR_00000647,PB.324.2
BBEAR_00000648,PB.324.3
BBEAR_00002339,PB.324.4
BBEAR_00000649,PB.325.1
BBEAR_00002340,PB.325.2
BBEAR_00002341,PB.326.1
BBEAR_00000650,PB.326.2
BBEAR_00002342,PB.326.3
BBEAR_00002343,PB.326.4
BBEAR_00002344,PB.326.5
BBEAR_00002345,PB.326.6
BBEAR_00000651,PB.327.1
BBEAR_00000652,PB.327.2
BBEAR_00000653,PB.327.3
BBEAR_00002346,PB.327.4
BBEAR_00002347,PB.327.5
BBEAR_00002349,PB.327.6
BBEAR_00002348,PB.327.7
BBEAR_00002350,PB.327.8
BBEAR_00000654,PB.327.9
BBEAR_00000655,PB.327.10
BBEAR_00000656,PB.328.1
BBEAR_00000657,PB.329.1
BBEAR_00000658,PB.329.2
BBEAR_00002351,PB.329.3
BBEAR_00002352,PB.329.4
BBEAR_00000659,PB.329.5
BBEAR_00000660,PB.330.1
BBEAR_00000661,PB.331.1
BBEAR_00000665,PB.331.2
BBEAR_00000664,PB.331.3
BBEAR_00000663,PB.331.4
BBEAR_00000662,PB.331.5
BBEAR_00000666,PB.332.1
BBEAR_00000667,PB.333.1
BBEAR_00000668,PB.334.1
BBEAR_00000672,PB.334.2
BBEAR_00000671,PB.334.3
BBEAR_00000670,PB.334.4
BBEAR_00000669,PB.334.5
BBEAR_00000673,PB.334.6
BBEAR_00000675,PB.334.7
BBEAR_00000674,PB.334.8
BBEAR_00000677,PB.334.9
BBEAR_00000676,PB.334.10
BBEAR_00002353,PB.334.11
BBEAR_00002354,PB.334.12
BBEAR_00002355,PB.334.13
BBEAR_00002356,PB.334.14
BBEAR_00002357,PB.334.15
BBEAR_00002358,PB.335.1
BBEAR_00000678,PB.335.2
BBEAR_00002359,PB.335.3
BBEAR_00000681,PB.336.1
BBEAR_00000680,PB.336.2
BBEAR_00000679,PB.336.3
BBEAR_00002360,PB.337.1
BBEAR_00000682,PB.338.1
BBEAR_00000683,PB.339.1
BBEAR_00002361,PB.339.2
BBEAR_00000686,PB.339.3
BBEAR_00000685,PB.339.4
BBEAR_00000684,PB.339.5
BBEAR_00000687,PB.339.6
BBEAR_00000688,PB.340.1
BBEAR_00000691,PB.341.1
BBEAR_00000693,PB.341.2
BBEAR_00000695,PB.341.3
BBEAR_00000694,PB.341.4
BBEAR_00000692,PB.341.5
BBEAR_00000690,PB.341.6
BBEAR_00000689,PB.341.7
BBEAR_00002362,PB.341.8
BBEAR_00002363,PB.341.9
BBEAR_00002364,PB.341.10
BBEAR_00000696,PB.342.1
BBEAR_00000697,PB.343.1
BBEAR_00000698,PB.344.1
BBEAR_00000699,PB.345.1
BBEAR_00000700,PB.346.1
BBEAR_00000701,PB.347.1
BBEAR_00000702,PB.348.1
BBEAR_00000703,PB.349.1
BBEAR_00002365,PB.349.2
BBEAR_00002366,PB.349.3
BBEAR_00002368,PB.349.4
BBEAR_00002367,PB.349.5
BBEAR_00002369,PB.349.6
BBEAR_00002370,PB.349.7
BBEAR_00000704,PB.350.1
BBEAR_00002371,PB.350.2
BBEAR_00000705,PB.350.3
BBEAR_00002372,PB.351.1
BBEAR_00000706,PB.351.2
BBEAR_00000708,PB.351.3
BBEAR_00000707,PB.351.4
BBEAR_00000710,PB.351.5
BBEAR_00002373,PB.351.6
BBEAR_00000709,PB.351.7
BBEAR_00002374,PB.351.8
BBEAR_00002375,PB.351.9
BBEAR_00002376,PB.351.10
BBEAR_00000711,PB.352.1
BBEAR_00002377,PB.353.1
BBEAR_00000712,PB.354.1
BBEAR_00000713,PB.355.1
BBEAR_00002378,PB.356.1
BBEAR_00000714,PB.356.2
BBEAR_00002379,PB.357.1
BBEAR_00000716,PB.357.2
BBEAR_00000715,PB.357.3
BBEAR_00002380,PB.357.4
BBEAR_00002381,PB.358.1
BBEAR_00002382,PB.358.2
BBEAR_00000717,PB.358.3
BBEAR_00000718,PB.358.4
BBEAR_00000719,PB.358.5
BBEAR_00000720,PB.358.6
BBEAR_00000721,PB.359.1
BBEAR_00000722,PB.360.1
BBEAR_00000723,PB.360.2
BBEAR_00002383,PB.360.3
BBEAR_00000724,PB.361.1
BBEAR_00000725,PB.362.1
BBEAR_00000726,PB.363.1
BBEAR_00002384,PB.363.2
BBEAR_00002385,PB.363.3
BBEAR_00000729,PB.364.1
BBEAR_00000730,PB.364.2
BBEAR_00000728,PB.364.3
BBEAR_00000727,PB.364.4
BBEAR_00000731,PB.365.1
BBEAR_00000733,PB.365.2
BBEAR_00000732,PB.365.3
BBEAR_00000734,PB.365.4
BBEAR_00000735,PB.365.5
BBEAR_00002386,PB.365.6
BBEAR_00002387,PB.365.7
BBEAR_00002388,PB.365.8
BBEAR_00000736,PB.366.1
BBEAR_00000737,PB.367.1
BBEAR_00000738,PB.368.1
BBEAR_00000739,PB.369.1
BBEAR_00000740,PB.369.2
BBEAR_00000741,PB.369.3
BBEAR_00000742,PB.370.1
BBEAR_00000743,PB.371.1
BBEAR_00000744,PB.372.1
BBEAR_00000745,PB.372.2
BBEAR_00000746,PB.373.1
BBEAR_00000747,PB.374.1
BBEAR_00000748,PB.375.1
BBEAR_00000749,PB.376.1
BBEAR_00000750,PB.377.1
BBEAR_00000751,PB.378.1
BBEAR_00000752,PB.379.1
BBEAR_00000753,PB.379.2
BBEAR_00000754,PB.380.1
BBEAR_00000755,PB.381.1
BBEAR_00000756,PB.382.1
BBEAR_00000757,PB.383.1
BBEAR_00000758,PB.384.1
BBEAR_00000759,PB.385.1
BBEAR_00002389,PB.385.2
BBEAR_00002390,PB.386.1
BBEAR_00002391,PB.387.1
BBEAR_00000760,PB.388.1
BBEAR_00000761,PB.389.1
BBEAR_00000762,PB.390.1
BBEAR_00000763,PB.390.2
BBEAR_00000764,PB.390.3
BBEAR_00000765,PB.390.4
BBEAR_00000766,PB.390.5
BBEAR_00000767,PB.390.6
BBEAR_00000768,PB.391.1
BBEAR_00000769,PB.392.1
BBEAR_00002392,PB.393.1
BBEAR_00002393,PB.393.2
BBEAR_00000771,PB.393.3
BBEAR_00000770,PB.393.4
BBEAR_00002394,PB.393.5
BBEAR_00002395,PB.393.6
BBEAR_00002397,PB.393.7
BBEAR_00002396,PB.393.8
BBEAR_00002398,PB.393.9
BBEAR_00002400,PB.393.10
BBEAR_00002399,PB.393.11
BBEAR_00002401,PB.393.12
BBEAR_00002402,PB.393.13
BBEAR_00002403,PB.393.14
BBEAR_00002404,PB.393.15
BBEAR_00002405,PB.393.16
BBEAR_00002406,PB.393.17
BBEAR_00000772,PB.394.1
BBEAR_00000773,PB.395.1
BBEAR_00002407,PB.395.2
BBEAR_00002408,PB.395.3
BBEAR_00000774,PB.395.4
BBEAR_00000775,PB.395.5
BBEAR_00000776,PB.395.6
BBEAR_00000777,PB.395.7
BBEAR_00002409,PB.395.8
BBEAR_00002410,PB.396.1
BBEAR_00002411,PB.397.1
BBEAR_00000778,PB.397.2
BBEAR_00002412,PB.397.3
BBEAR_00002413,PB.397.4
BBEAR_00000780,PB.397.5
BBEAR_00000779,PB.397.6
BBEAR_00000781,PB.398.1
BBEAR_00000782,PB.399.1
BBEAR_00000784,PB.399.2
BBEAR_00000783,PB.399.3
BBEAR_00000785,PB.400.1
BBEAR_00002414,PB.400.2
BBEAR_00002415,PB.400.3
BBEAR_00000786,PB.401.1
BBEAR_00002416,PB.402.1
BBEAR_00000788,PB.402.2
BBEAR_00002417,PB.402.3
BBEAR_00002418,PB.402.4
BBEAR_00000787,PB.402.5
BBEAR_00000790,PB.403.1
BBEAR_00000789,PB.403.2
BBEAR_00000791,PB.404.1
BBEAR_00000792,PB.405.1
BBEAR_00000794,PB.405.2
BBEAR_00002419,PB.405.3
BBEAR_00000793,PB.405.4
BBEAR_00002421,PB.405.5
BBEAR_00002420,PB.405.6
BBEAR_00002422,PB.405.7
BBEAR_00002423,PB.405.8
BBEAR_00002424,PB.405.9
BBEAR_00002425,PB.405.10
BBEAR_00002426,PB.405.11
BBEAR_00002427,PB.405.12
BBEAR_00002428,PB.405.13
BBEAR_00002429,PB.405.14
BBEAR_00002430,PB.405.15
BBEAR_00002431,PB.406.1
BBEAR_00002432,PB.406.2
BBEAR_00002433,PB.406.3
BBEAR_00002434,PB.406.4
BBEAR_00002435,PB.406.5
BBEAR_00002438,PB.406.6
BBEAR_00002439,PB.406.7
BBEAR_00002437,PB.406.8
BBEAR_00002436,PB.406.9
BBEAR_00002440,PB.406.10
BBEAR_00002441,PB.406.11
BBEAR_00000795,PB.406.12
BBEAR_00002442,PB.406.13
BBEAR_00002443,PB.406.14
BBEAR_00002444,PB.406.15
BBEAR_00002445,PB.406.16
BBEAR_00000796,PB.407.1
BBEAR_00000797,PB.408.1
BBEAR_00002446,PB.408.2
BBEAR_00000798,PB.409.1
BBEAR_00000799,PB.410.1
BBEAR_00000801,PB.411.1
BBEAR_00002447,PB.411.2
BBEAR_00002448,PB.411.3
BBEAR_00000800,PB.411.4
BBEAR_00002449,PB.411.5
BBEAR_00000802,PB.412.1
BBEAR_00000803,PB.412.2
BBEAR_00000804,PB.413.1
BBEAR_00002450,PB.414.1
BBEAR_00002451,PB.414.2
BBEAR_00000806,PB.414.3
BBEAR_00000805,PB.414.4
BBEAR_00002453,PB.414.5
BBEAR_00002452,PB.414.6
BBEAR_00000807,PB.414.7
BBEAR_00000808,PB.415.1
BBEAR_00000810,PB.415.2
BBEAR_00000809,PB.415.3
BBEAR_00000811,PB.415.4
BBEAR_00002454,PB.415.5
BBEAR_00002455,PB.415.6
BBEAR_00002456,PB.415.7
BBEAR_00000812,PB.416.1
BBEAR_00002457,PB.416.2
BBEAR_00002459,PB.416.3
BBEAR_00002458,PB.416.4
BBEAR_00002460,PB.416.5
BBEAR_00002461,PB.416.6
BBEAR_00002462,PB.416.7
BBEAR_00000813,PB.417.1
BBEAR_00000814,PB.418.1
BBEAR_00000815,PB.419.1
BBEAR_00000816,PB.420.1
BBEAR_00000817,PB.421.1
BBEAR_00000818,PB.422.1
BBEAR_00000819,PB.422.2
BBEAR_00000820,PB.423.1
BBEAR_00002463,PB.423.2
BBEAR_00002464,PB.423.3
BBEAR_00002465,PB.423.4
BBEAR_00002466,PB.423.5
BBEAR_00002467,PB.423.6
BBEAR_00002469,PB.423.7
BBEAR_00002468,PB.423.8
BBEAR_00002470,PB.423.9
BBEAR_00002471,PB.423.10
BBEAR_00002472,PB.423.11
BBEAR_00002473,PB.423.12
BBEAR_00002474,PB.423.13
BBEAR_00000821,PB.424.1
BBEAR_00002475,PB.424.2
BBEAR_00002476,PB.424.3
BBEAR_00002477,PB.424.4
BBEAR_00000822,PB.424.5
BBEAR_00002478,PB.424.6
BBEAR_00002479,PB.424.7
BBEAR_00002480,PB.424.8
BBEAR_00002481,PB.424.9
BBEAR_00002482,PB.424.10
BBEAR_00000823,PB.424.11
BBEAR_00002483,PB.424.12
BBEAR_00000824,PB.424.13
BBEAR_00000825,PB.424.14
BBEAR_00000826,PB.424.15
BBEAR_00002484,PB.424.16
BBEAR_00002485,PB.424.17
BBEAR_00000827,PB.425.1
BBEAR_00000828,PB.426.1
BBEAR_00000829,PB.427.1
BBEAR_00002486,PB.428.1
BBEAR_00002487,PB.428.2
BBEAR_00000830,PB.428.3
BBEAR_00002488,PB.428.4
BBEAR_00000831,PB.428.5
BBEAR_00000832,PB.429.1
BBEAR_00000833,PB.430.1
BBEAR_00000834,PB.431.1
BBEAR_00000835,PB.432.1
BBEAR_00000836,PB.433.1
BBEAR_00000837,PB.434.1
BBEAR_00000840,PB.435.1
BBEAR_00000839,PB.435.2
BBEAR_00000838,PB.435.3
BBEAR_00002489,PB.435.4
BBEAR_00000841,PB.436.1
BBEAR_00000842,PB.437.1
BBEAR_00002490,PB.437.2
BBEAR_00002491,PB.437.3
BBEAR_00000843,PB.437.4
BBEAR_00002492,PB.437.5
BBEAR_00002493,PB.437.6
BBEAR_00000844,PB.438.1
BBEAR_00000845,PB.438.2
BBEAR_00000847,PB.439.1
BBEAR_00000846,PB.439.2
BBEAR_00000848,PB.439.3
BBEAR_00000849,PB.439.4
BBEAR_00000850,PB.439.5
BBEAR_00000851,PB.440.1
BBEAR_00002494,PB.440.2
BBEAR_00002496,PB.440.3
BBEAR_00002495,PB.440.4
BBEAR_00002497,PB.440.5
BBEAR_00000852,PB.440.6
BBEAR_00000853,PB.440.7
BBEAR_00000854,PB.440.8
BBEAR_00000855,PB.440.9
BBEAR_00000856,PB.440.10
BBEAR_00000857,PB.441.1
BBEAR_00000858,PB.442.1
BBEAR_00000859,PB.443.1
BBEAR_00000860,PB.444.1
BBEAR_00000861,PB.445.1
BBEAR_00000862,PB.446.1
BBEAR_00000863,PB.447.1
BBEAR_00000864,PB.448.1
BBEAR_00000865,PB.449.1
BBEAR_00000866,PB.450.1
BBEAR_00000867,PB.451.1
BBEAR_00002498,PB.451.2
BBEAR_00002499,PB.451.3
BBEAR_00000868,PB.452.1
BBEAR_00000869,PB.452.2
BBEAR_00000870,PB.452.3
BBEAR_00002500,PB.452.4
BBEAR_00002501,PB.452.5
BBEAR_00002502,PB.452.6
BBEAR_00002503,PB.452.7
BBEAR_00002505,PB.452.8
BBEAR_00002504,PB.452.9
BBEAR_00002506,PB.452.10
BBEAR_00002508,PB.452.11
BBEAR_00002507,PB.452.12
BBEAR_00002509,PB.452.13
BBEAR_00002510,PB.452.14
BBEAR_00000871,PB.453.1
BBEAR_00000872,PB.454.1
BBEAR_00000873,PB.455.1
BBEAR_00000874,PB.455.2
BBEAR_00000875,PB.455.3
BBEAR_00000876,PB.455.4
BBEAR_00002511,PB.455.5
BBEAR_00002512,PB.455.6
BBEAR_00002513,PB.455.7
BBEAR_00002514,PB.455.8
BBEAR_00002515,PB.456.1
BBEAR_00002516,PB.456.2
BBEAR_00002517,PB.456.3
BBEAR_00000877,PB.456.4
BBEAR_00000878,PB.456.5
BBEAR_00000881,PB.456.6
BBEAR_00000880,PB.456.7
BBEAR_00000879,PB.456.8
BBEAR_00000882,PB.456.9
BBEAR_00000883,PB.456.10
BBEAR_00000884,PB.457.1
BBEAR_00000885,PB.458.1
BBEAR_00002518,PB.459.1
BBEAR_00000886,PB.459.2
BBEAR_00002519,PB.459.3
BBEAR_00002520,PB.459.4
BBEAR_00000887,PB.460.1
BBEAR_00000889,PB.460.2
BBEAR_00000888,PB.460.3
BBEAR_00000890,PB.461.1
BBEAR_00000891,PB.461.2
BBEAR_00002521,PB.461.3
BBEAR_00000892,PB.462.1
BBEAR_00000893,PB.463.1
BBEAR_00000894,PB.464.1
BBEAR_00000895,PB.465.1
BBEAR_00000896,PB.466.1
BBEAR_00000897,PB.467.1
BBEAR_00002522,PB.468.1
BBEAR_00000898,PB.468.2
BBEAR_00000899,PB.468.3
BBEAR_00000903,PB.468.4
BBEAR_00000902,PB.468.5
BBEAR_00000901,PB.468.6
BBEAR_00000900,PB.468.7
BBEAR_00002523,PB.468.8
BBEAR_00002524,PB.468.9
BBEAR_00000904,PB.469.1
BBEAR_00000906,PB.470.1
BBEAR_00000905,PB.470.2
BBEAR_00000908,PB.470.3
BBEAR_00000907,PB.470.4
BBEAR_00000909,PB.471.1
BBEAR_00000910,PB.472.1
BBEAR_00000914,PB.472.2
BBEAR_00000916,PB.472.3
BBEAR_00000915,PB.472.4
BBEAR_00000913,PB.472.5
BBEAR_00000912,PB.472.6
BBEAR_00000911,PB.472.7
BBEAR_00000917,PB.472.8
BBEAR_00002525,PB.472.9
BBEAR_00000918,PB.472.10
BBEAR_00000919,PB.472.11
BBEAR_00002526,PB.472.12
BBEAR_00002527,PB.472.13
BBEAR_00002528,PB.473.1
BBEAR_00000920,PB.474.1
BBEAR_00002529,PB.475.1
BBEAR_00002530,PB.475.2
BBEAR_00000923,PB.475.3
BBEAR_00000925,PB.475.4
BBEAR_00000924,PB.475.5
BBEAR_00000922,PB.475.6
BBEAR_00000921,PB.475.7
BBEAR_00002531,PB.475.8
BBEAR_00002532,PB.475.9
BBEAR_00002533,PB.475.10
BBEAR_00002534,PB.475.11
BBEAR_00002535,PB.475.12
BBEAR_00002536,PB.475.13
BBEAR_00002537,PB.475.14
BBEAR_00002538,PB.475.15
BBEAR_00002539,PB.475.16
BBEAR_00002540,PB.475.17
BBEAR_00000926,PB.476.1
BBEAR_00000927,PB.477.1
BBEAR_00000928,PB.478.1
BBEAR_00000930,PB.478.2
BBEAR_00000929,PB.478.3
BBEAR_00002541,PB.478.4
BBEAR_00002542,PB.478.5
BBEAR_00002543,PB.478.6
BBEAR_00002544,PB.478.7
BBEAR_00000931,PB.479.1
BBEAR_00000932,PB.480.1
BBEAR_00000933,PB.481.1
BBEAR_00000934,PB.482.1
BBEAR_00000935,PB.483.1
BBEAR_00000936,PB.484.1
BBEAR_00000937,PB.485.1
BBEAR_00000938,PB.486.1
BBEAR_00002545,PB.486.2
BBEAR_00002546,PB.486.3
BBEAR_00002547,PB.486.4
BBEAR_00002548,PB.486.5
BBEAR_00000939,PB.487.1
BBEAR_00002549,PB.487.2
BBEAR_00002550,PB.487.3
BBEAR_00000941,PB.487.4
BBEAR_00000940,PB.488.1
BBEAR_00000942,PB.489.1
BBEAR_00000945,PB.490.1
BBEAR_00000947,PB.490.2
BBEAR_00000948,PB.490.3
BBEAR_00000946,PB.490.4
BBEAR_00000944,PB.490.5
BBEAR_00000943,PB.490.6
BBEAR_00002551,PB.490.7
BBEAR_00002552,PB.490.8
BBEAR_00002553,PB.490.9
BBEAR_00002554,PB.490.10
BBEAR_00002555,PB.490.11
BBEAR_00002556,PB.490.12
BBEAR_00002557,PB.490.13
BBEAR_00002558,PB.490.14
BBEAR_00002559,PB.490.15
BBEAR_00002560,PB.491.1
BBEAR_00000949,PB.491.2
BBEAR_00002561,PB.491.3
BBEAR_00000950,PB.491.4
BBEAR_00000951,PB.491.5
BBEAR_00002562,PB.492.1
BBEAR_00000952,PB.492.2
BBEAR_00000953,PB.492.3
BBEAR_00000954,PB.492.4
BBEAR_00000955,PB.492.5
BBEAR_00000956,PB.493.1
BBEAR_00002563,PB.493.2
BBEAR_00000957,PB.494.1
BBEAR_00000958,PB.494.2
BBEAR_00000960,PB.494.3
BBEAR_00000959,PB.494.4
BBEAR_00000962,PB.494.5
BBEAR_00000961,PB.494.6
BBEAR_00000963,PB.494.7
BBEAR_00002564,PB.495.1
BBEAR_00000964,PB.495.2
BBEAR_00000965,PB.495.3
BBEAR_00000967,PB.495.4
BBEAR_00000966,PB.495.5
BBEAR_00000969,PB.495.6
BBEAR_00000968,PB.495.7
BBEAR_00000971,PB.495.8
BBEAR_00000970,PB.495.9
BBEAR_00000972,PB.495.10
BBEAR_00000973,PB.495.11
BBEAR_00002565,PB.495.12
BBEAR_00002566,PB.495.13
BBEAR_00002567,PB.495.14
BBEAR_00000974,PB.496.1
BBEAR_00000975,PB.496.2
BBEAR_00000976,PB.497.1
BBEAR_00000977,PB.497.2
BBEAR_00000978,PB.498.1
BBEAR_00000981,PB.499.1
BBEAR_00000980,PB.499.2
BBEAR_00000979,PB.499.3
BBEAR_00000982,PB.500.1
BBEAR_00000983,PB.501.1
BBEAR_00000984,PB.501.2
BBEAR_00000985,PB.501.3
BBEAR_00000986,PB.501.4
